route,date,actual_qty,actual_volume
Seville-Genoa,2026-04-02,312,468.0
Seville-Genoa,2026-04-03,3356,5034.0
Seville-Genoa,2026-04-04,2939,4408.5
Seville-Genoa,2026-04-05,1640,2460.0
Seville-Genoa,2026-04-06,1486,2229.0
Seville-Genoa,2026-04-07,224,336.0
Toulouse-Poznan,2026-04-01,1297,1945.5
Toulouse-Poznan,2026-04-02,374,561.0
Toulouse-Poznan,2026-04-03,2920,4380.0
Toulouse-Poznan,2026-04-04,3022,4533.0
Toulouse-Poznan,2026-04-05,1888,2832.0
Toulouse-Poznan,2026-04-06,2679,4018.5
Toulouse-Poznan,2026-04-07,239,358.5
Amsterdam-Glasgow,2026-04-01,3318,4977.0
Amsterdam-Glasgow,2026-04-02,1449,2173.5
Amsterdam-Glasgow,2026-04-03,3229,4843.5
Amsterdam-Glasgow,2026-04-04,413,619.5
Amsterdam-Glasgow,2026-04-05,1385,2077.5
Amsterdam-Glasgow,2026-04-06,2921,4381.5
Amsterdam-Glasgow,2026-04-07,2328,3492.0
Eindhoven-Marseille,2026-04-01,2057,3085.5
Eindhoven-Marseille,2026-04-02,3018,4527.0
Eindhoven-Marseille,2026-04-03,2694,4041.0
Eindhoven-Marseille,2026-04-04,2261,3391.5
Eindhoven-Marseille,2026-04-05,3247,4870.5
Eindhoven-Marseille,2026-04-06,1098,1647.0
Eindhoven-Marseille,2026-04-07,2637,3955.5
Seville-Cologne,2026-04-01,2155,3232.5
Seville-Cologne,2026-04-02,2009,3013.5
Seville-Cologne,2026-04-03,1055,1582.5
Seville-Cologne,2026-04-04,2450,3675.0
Seville-Cologne,2026-04-05,3099,4648.5
Seville-Cologne,2026-04-06,2243,3364.5
Seville-Cologne,2026-04-07,3457,5185.5
Nantes-Warsaw,2026-04-01,3213,4819.5
Nantes-Warsaw,2026-04-02,2595,3892.5
Nantes-Warsaw,2026-04-03,3512,5268.0
Nantes-Warsaw,2026-04-04,1209,1813.5
Nantes-Warsaw,2026-04-05,1224,1836.0
Nantes-Warsaw,2026-04-06,1083,1624.5
Nantes-Warsaw,2026-04-07,1823,2734.5
Marseille-Milan,2026-04-01,1459,2188.5
Marseille-Milan,2026-04-02,2280,3420.0
Marseille-Milan,2026-04-03,663,994.5
Marseille-Milan,2026-04-04,1464,2196.0
Marseille-Milan,2026-04-05,2539,3808.5
Marseille-Milan,2026-04-06,381,571.5
Marseille-Milan,2026-04-07,622,933.0
Malaga-Toulouse,2026-04-01,155,232.5
Malaga-Toulouse,2026-04-02,3384,5076.0
Malaga-Toulouse,2026-04-03,3245,4867.5
Malaga-Toulouse,2026-04-04,2606,3909.0
Malaga-Toulouse,2026-04-05,721,1081.5
Malaga-Toulouse,2026-04-06,1586,2379.0
Malaga-Toulouse,2026-04-07,2163,3244.5
Genoa-Madrid,2026-04-01,1932,2898.0
Genoa-Madrid,2026-04-02,2899,4348.5
Genoa-Madrid,2026-04-03,2727,4090.5
Genoa-Madrid,2026-04-04,2470,3705.0
Genoa-Madrid,2026-04-05,56,84.0
Genoa-Madrid,2026-04-06,2559,3838.5
Genoa-Madrid,2026-04-07,2337,3505.5
Krakow-Eindhoven,2026-04-01,2937,4405.5
Krakow-Eindhoven,2026-04-02,2023,3034.5
Krakow-Eindhoven,2026-04-03,2668,4002.0
Krakow-Eindhoven,2026-04-04,1487,2230.5
Krakow-Eindhoven,2026-04-05,2410,3615.0
Krakow-Eindhoven,2026-04-06,1695,2542.5
Krakow-Eindhoven,2026-04-07,2474,3711.0
Valencia-Genoa,2026-04-01,2360,3540.0
Valencia-Genoa,2026-04-02,2276,3414.0
Valencia-Genoa,2026-04-03,1003,1504.5
Valencia-Genoa,2026-04-04,1359,2038.5
Valencia-Genoa,2026-04-05,2009,3013.5
Valencia-Genoa,2026-04-06,1514,2271.0
Valencia-Genoa,2026-04-07,2987,4480.5
Bristol-Frankfurt,2026-04-01,1171,1756.5
Bristol-Frankfurt,2026-04-02,1028,1542.0
Bristol-Frankfurt,2026-04-03,2595,3892.5
Bristol-Frankfurt,2026-04-04,1566,2349.0
Bristol-Frankfurt,2026-04-05,582,873.0
Bristol-Frankfurt,2026-04-06,756,1134.0
Bristol-Frankfurt,2026-04-07,1167,1750.5
Lyon-Glasgow,2026-04-01,1153,1729.5
Lyon-Glasgow,2026-04-02,1286,1929.0
Lyon-Glasgow,2026-04-03,1157,1735.5
Lyon-Glasgow,2026-04-04,1944,2916.0
Lyon-Glasgow,2026-04-05,1056,1584.0
Lyon-Glasgow,2026-04-06,2804,4206.0
Lyon-Glasgow,2026-04-07,1589,2383.5
Barcelona-Munich,2026-04-01,1217,1825.5
Barcelona-Munich,2026-04-02,2847,4270.5
Barcelona-Munich,2026-04-03,895,1342.5
Barcelona-Munich,2026-04-04,1586,2379.0
Barcelona-Munich,2026-04-05,1227,1840.5
Barcelona-Munich,2026-04-06,1806,2709.0
Barcelona-Munich,2026-04-07,278,417.0
Utrecht-Marseille,2026-04-01,2483,3724.5
Utrecht-Marseille,2026-04-02,1759,2638.5
Utrecht-Marseille,2026-04-03,545,817.5
Utrecht-Marseille,2026-04-04,1172,1758.0
Utrecht-Marseille,2026-04-05,2062,3093.0
Utrecht-Marseille,2026-04-06,2266,3399.0
Utrecht-Marseille,2026-04-07,2540,3810.0
Lyon-Berlin,2026-04-01,110,165.0
Lyon-Berlin,2026-04-02,2303,3454.5
Lyon-Berlin,2026-04-03,1491,2236.5
Lyon-Berlin,2026-04-04,1263,1894.5
Lyon-Berlin,2026-04-05,349,523.5
Lyon-Berlin,2026-04-06,2584,3876.0
Lyon-Berlin,2026-04-07,1979,2968.5
Eindhoven-Berlin,2026-04-01,2769,4153.5
Eindhoven-Berlin,2026-04-02,1717,2575.5
Eindhoven-Berlin,2026-04-03,1551,2326.5
Eindhoven-Berlin,2026-04-04,1773,2659.5
Eindhoven-Berlin,2026-04-05,351,526.5
Eindhoven-Berlin,2026-04-06,1592,2388.0
Eindhoven-Berlin,2026-04-07,1513,2269.5
London-Genoa,2026-04-01,3444,5166.0
London-Genoa,2026-04-02,1459,2188.5
London-Genoa,2026-04-03,2183,3274.5
London-Genoa,2026-04-04,594,891.0
London-Genoa,2026-04-05,2646,3969.0
London-Genoa,2026-04-06,2745,4117.5
London-Genoa,2026-04-07,261,391.5
London-Hamburg,2026-04-01,2035,3052.5
London-Hamburg,2026-04-02,561,841.5
London-Hamburg,2026-04-03,1671,2506.5
London-Hamburg,2026-04-04,555,832.5
London-Hamburg,2026-04-05,1804,2706.0
London-Hamburg,2026-04-06,785,1177.5
London-Hamburg,2026-04-07,914,1371.0
London-Wroclaw,2026-04-01,3163,4744.5
London-Wroclaw,2026-04-02,1890,2835.0
London-Wroclaw,2026-04-03,523,784.5
London-Wroclaw,2026-04-04,195,292.5
London-Wroclaw,2026-04-05,3017,4525.5
London-Wroclaw,2026-04-06,1909,2863.5
London-Wroclaw,2026-04-07,1297,1945.5
Seville-Barcelona,2026-04-01,2422,3633.0
Seville-Barcelona,2026-04-02,680,1020.0
Seville-Barcelona,2026-04-03,1094,1641.0
Seville-Barcelona,2026-04-04,3232,4848.0
Seville-Barcelona,2026-04-05,2814,4221.0
Seville-Barcelona,2026-04-06,3294,4941.0
Seville-Barcelona,2026-04-07,1516,2274.0
Palermo-London,2026-04-01,1179,1768.5
Palermo-London,2026-04-02,1459,2188.5
Palermo-London,2026-04-03,600,900.0
Palermo-London,2026-04-04,2552,3828.0
Palermo-London,2026-04-05,3360,5040.0
Palermo-London,2026-04-06,3164,4746.0
Palermo-London,2026-04-07,1975,2962.5
Toulouse-Eindhoven,2026-04-01,272,408.0
Toulouse-Eindhoven,2026-04-02,1179,1768.5
Toulouse-Eindhoven,2026-04-03,1719,2578.5
Toulouse-Eindhoven,2026-04-04,1928,2892.0
Toulouse-Eindhoven,2026-04-05,1300,1950.0
Toulouse-Eindhoven,2026-04-06,378,567.0
Toulouse-Eindhoven,2026-04-07,2178,3267.0
Krakow-Manchester,2026-04-01,2461,3691.5
Krakow-Manchester,2026-04-02,628,942.0
Krakow-Manchester,2026-04-03,2820,4230.0
Krakow-Manchester,2026-04-04,1700,2550.0
Krakow-Manchester,2026-04-05,648,972.0
Krakow-Manchester,2026-04-06,425,637.5
Krakow-Manchester,2026-04-07,3241,4861.5
The Hague-Genoa,2026-04-01,3442,5163.0
The Hague-Genoa,2026-04-02,711,1066.5
The Hague-Genoa,2026-04-03,569,853.5
The Hague-Genoa,2026-04-04,3210,4815.0
The Hague-Genoa,2026-04-05,1942,2913.0
The Hague-Genoa,2026-04-06,1614,2421.0
The Hague-Genoa,2026-04-07,1742,2613.0
Nice-Krakow,2026-04-01,2196,3294.0
Nice-Krakow,2026-04-02,882,1323.0
Nice-Krakow,2026-04-03,1807,2710.5
Nice-Krakow,2026-04-04,1388,2082.0
Nice-Krakow,2026-04-05,661,991.5
Nice-Krakow,2026-04-06,2520,3780.0
Nice-Krakow,2026-04-07,1973,2959.5
Munich-Warsaw,2026-04-01,3428,5142.0
Munich-Warsaw,2026-04-02,1232,1848.0
Munich-Warsaw,2026-04-03,3430,5145.0
Munich-Warsaw,2026-04-04,1640,2460.0
Munich-Warsaw,2026-04-05,1128,1692.0
Munich-Warsaw,2026-04-06,1760,2640.0
Munich-Warsaw,2026-04-07,2787,4180.5
Nice-Zaragoza,2026-04-01,2119,3178.5
Nice-Zaragoza,2026-04-02,2545,3817.5
Nice-Zaragoza,2026-04-03,1383,2074.5
Nice-Zaragoza,2026-04-04,866,1299.0
Nice-Zaragoza,2026-04-05,3039,4558.5
Nice-Zaragoza,2026-04-06,2464,3696.0
Nice-Zaragoza,2026-04-07,1003,1504.5
Madrid-Frankfurt,2026-04-01,279,418.5
Madrid-Frankfurt,2026-04-02,1643,2464.5
Madrid-Frankfurt,2026-04-03,1926,2889.0
Madrid-Frankfurt,2026-04-04,2000,3000.0
Madrid-Frankfurt,2026-04-05,1815,2722.5
Madrid-Frankfurt,2026-04-06,1898,2847.0
Madrid-Frankfurt,2026-04-07,1500,2250.0
Munich-Zaragoza,2026-04-01,193,289.5
Munich-Zaragoza,2026-04-02,2343,3514.5
Munich-Zaragoza,2026-04-03,2275,3412.5
Munich-Zaragoza,2026-04-04,1650,2475.0
Munich-Zaragoza,2026-04-05,85,127.5
Munich-Zaragoza,2026-04-06,763,1144.5
Munich-Zaragoza,2026-04-07,2040,3060.0
Wroclaw-Nantes,2026-04-01,552,828.0
Wroclaw-Nantes,2026-04-02,485,727.5
Wroclaw-Nantes,2026-04-03,233,349.5
Wroclaw-Nantes,2026-04-04,496,744.0
Wroclaw-Nantes,2026-04-05,1710,2565.0
Wroclaw-Nantes,2026-04-06,1632,2448.0
Wroclaw-Nantes,2026-04-07,2261,3391.5
Glasgow-Barcelona,2026-04-01,2214,3321.0
Glasgow-Barcelona,2026-04-02,929,1393.5
Glasgow-Barcelona,2026-04-03,1186,1779.0
Glasgow-Barcelona,2026-04-04,2506,3759.0
Glasgow-Barcelona,2026-04-05,117,175.5
Glasgow-Barcelona,2026-04-06,658,987.0
Glasgow-Barcelona,2026-04-07,535,802.5
Glasgow-Cologne,2026-04-01,1177,1765.5
Glasgow-Cologne,2026-04-02,3269,4903.5
Glasgow-Cologne,2026-04-03,1876,2814.0
Glasgow-Cologne,2026-04-04,1721,2581.5
Glasgow-Cologne,2026-04-05,2949,4423.5
Glasgow-Cologne,2026-04-06,3021,4531.5
Glasgow-Cologne,2026-04-07,2631,3946.5
Turin-Berlin,2026-04-01,1596,2394.0
Turin-Berlin,2026-04-02,881,1321.5
Turin-Berlin,2026-04-03,1740,2610.0
Turin-Berlin,2026-04-04,1404,2106.0
Turin-Berlin,2026-04-05,3170,4755.0
Turin-Berlin,2026-04-06,2732,4098.0
Turin-Berlin,2026-04-07,1769,2653.5
Turin-Seville,2026-04-01,2058,3087.0
Turin-Seville,2026-04-02,1427,2140.5
Turin-Seville,2026-04-03,703,1054.5
Turin-Seville,2026-04-04,1920,2880.0
Turin-Seville,2026-04-05,1873,2809.5
Turin-Seville,2026-04-06,1351,2026.5
Turin-Seville,2026-04-07,3302,4953.0
Munich-Rotterdam,2026-04-01,2668,4002.0
Munich-Rotterdam,2026-04-02,3139,4708.5
Munich-Rotterdam,2026-04-03,2454,3681.0
Munich-Rotterdam,2026-04-04,1491,2236.5
Munich-Rotterdam,2026-04-05,2492,3738.0
Munich-Rotterdam,2026-04-06,2711,4066.5
Munich-Rotterdam,2026-04-07,2885,4327.5
Warsaw-Frankfurt,2026-04-01,1551,2326.5
Warsaw-Frankfurt,2026-04-02,1390,2085.0
Warsaw-Frankfurt,2026-04-03,602,903.0
Warsaw-Frankfurt,2026-04-04,73,109.5
Warsaw-Frankfurt,2026-04-05,70,105.0
Warsaw-Frankfurt,2026-04-06,396,594.0
Warsaw-Frankfurt,2026-04-07,164,246.0
London-Glasgow,2026-04-01,1355,2032.5
London-Glasgow,2026-04-02,1350,2025.0
London-Glasgow,2026-04-03,248,372.0
London-Glasgow,2026-04-04,1904,2856.0
London-Glasgow,2026-04-05,484,726.0
London-Glasgow,2026-04-06,848,1272.0
London-Glasgow,2026-04-07,754,1131.0
Milan-Frankfurt,2026-04-01,2882,4323.0
Milan-Frankfurt,2026-04-02,1084,1626.0
Milan-Frankfurt,2026-04-03,1937,2905.5
Milan-Frankfurt,2026-04-04,1043,1564.5
Milan-Frankfurt,2026-04-05,2763,4144.5
Milan-Frankfurt,2026-04-06,398,597.0
Milan-Frankfurt,2026-04-07,2226,3339.0
Barcelona-Utrecht,2026-04-01,431,646.5
Barcelona-Utrecht,2026-04-02,1972,2958.0
Barcelona-Utrecht,2026-04-03,696,1044.0
Barcelona-Utrecht,2026-04-04,628,942.0
Barcelona-Utrecht,2026-04-05,879,1318.5
Barcelona-Utrecht,2026-04-06,2280,3420.0
Barcelona-Utrecht,2026-04-07,1649,2473.5
Rome-London,2026-04-01,2121,3181.5
Rome-London,2026-04-02,3085,4627.5
Rome-London,2026-04-03,2039,3058.5
Rome-London,2026-04-04,1167,1750.5
Rome-London,2026-04-05,2361,3541.5
Rome-London,2026-04-06,1603,2404.5
Rome-London,2026-04-07,1032,1548.0
Malaga-Seville,2026-04-01,2418,3627.0
Malaga-Seville,2026-04-02,1348,2022.0
Malaga-Seville,2026-04-03,1423,2134.5
Malaga-Seville,2026-04-04,2420,3630.0
Malaga-Seville,2026-04-05,445,667.5
Malaga-Seville,2026-04-06,2139,3208.5
Malaga-Seville,2026-04-07,2002,3003.0
Turin-Nantes,2026-04-01,3210,4815.0
Turin-Nantes,2026-04-02,1758,2637.0
Turin-Nantes,2026-04-03,2726,4089.0
Turin-Nantes,2026-04-04,2993,4489.5
Turin-Nantes,2026-04-05,2265,3397.5
Turin-Nantes,2026-04-06,1678,2517.0
Turin-Nantes,2026-04-07,3096,4644.0
Frankfurt-Cologne,2026-04-01,820,1230.0
Frankfurt-Cologne,2026-04-02,876,1314.0
Frankfurt-Cologne,2026-04-03,2581,3871.5
Frankfurt-Cologne,2026-04-04,148,222.0
Frankfurt-Cologne,2026-04-05,1874,2811.0
Frankfurt-Cologne,2026-04-06,1011,1516.5
Frankfurt-Cologne,2026-04-07,113,169.5
Bristol-Lodz,2026-04-01,597,895.5
Bristol-Lodz,2026-04-02,776,1164.0
Bristol-Lodz,2026-04-03,229,343.5
Bristol-Lodz,2026-04-04,428,642.0
Bristol-Lodz,2026-04-05,1599,2398.5
Bristol-Lodz,2026-04-06,2425,3637.5
Bristol-Lodz,2026-04-07,999,1498.5
Birmingham-Nantes,2026-04-01,642,963.0
Birmingham-Nantes,2026-04-02,2648,3972.0
Birmingham-Nantes,2026-04-03,2592,3888.0
Birmingham-Nantes,2026-04-04,2558,3837.0
Birmingham-Nantes,2026-04-05,633,949.5
Birmingham-Nantes,2026-04-06,3166,4749.0
Birmingham-Nantes,2026-04-07,540,810.0
Cologne-Rotterdam,2026-04-01,1791,2686.5
Cologne-Rotterdam,2026-04-02,1229,1843.5
Cologne-Rotterdam,2026-04-03,188,282.0
Cologne-Rotterdam,2026-04-04,1747,2620.5
Cologne-Rotterdam,2026-04-05,1626,2439.0
Cologne-Rotterdam,2026-04-06,2384,3576.0
Cologne-Rotterdam,2026-04-07,2667,4000.5
Munich-Lyon,2026-04-01,1997,2995.5
Munich-Lyon,2026-04-02,395,592.5
Munich-Lyon,2026-04-03,347,520.5
Munich-Lyon,2026-04-04,1268,1902.0
Munich-Lyon,2026-04-05,895,1342.5
Munich-Lyon,2026-04-06,1516,2274.0
Munich-Lyon,2026-04-07,870,1305.0
Marseille-Malaga,2026-04-01,1776,2664.0
Marseille-Malaga,2026-04-02,2902,4353.0
Marseille-Malaga,2026-04-03,1440,2160.0
Marseille-Malaga,2026-04-04,394,591.0
Marseille-Malaga,2026-04-05,1449,2173.5
Marseille-Malaga,2026-04-06,144,216.0
Marseille-Malaga,2026-04-07,2537,3805.5
Milan-Marseille,2026-04-01,3268,4902.0
Milan-Marseille,2026-04-02,888,1332.0
Milan-Marseille,2026-04-03,1461,2191.5
Milan-Marseille,2026-04-04,755,1132.5
Milan-Marseille,2026-04-05,2078,3117.0
Milan-Marseille,2026-04-06,3133,4699.5
Milan-Marseille,2026-04-07,1957,2935.5
Marseille-Glasgow,2026-04-01,1988,2982.0
Marseille-Glasgow,2026-04-02,2176,3264.0
Marseille-Glasgow,2026-04-03,1474,2211.0
Marseille-Glasgow,2026-04-04,1249,1873.5
Marseille-Glasgow,2026-04-05,3263,4894.5
Marseille-Glasgow,2026-04-06,2993,4489.5
Marseille-Glasgow,2026-04-07,703,1054.5
Naples-Amsterdam,2026-04-01,484,726.0
Naples-Amsterdam,2026-04-02,872,1308.0
Naples-Amsterdam,2026-04-03,1609,2413.5
Naples-Amsterdam,2026-04-04,3203,4804.5
Naples-Amsterdam,2026-04-05,303,454.5
Naples-Amsterdam,2026-04-06,1891,2836.5
Naples-Amsterdam,2026-04-07,1722,2583.0
Amsterdam-Valencia,2026-04-01,71,106.5
Amsterdam-Valencia,2026-04-02,3032,4548.0
Amsterdam-Valencia,2026-04-03,1951,2926.5
Amsterdam-Valencia,2026-04-04,2523,3784.5
Amsterdam-Valencia,2026-04-05,576,864.0
Amsterdam-Valencia,2026-04-06,249,373.5
Amsterdam-Valencia,2026-04-07,872,1308.0
Berlin-Nantes,2026-04-01,1776,2664.0
Berlin-Nantes,2026-04-02,2483,3724.5
Berlin-Nantes,2026-04-03,2026,3039.0
Berlin-Nantes,2026-04-04,620,930.0
Berlin-Nantes,2026-04-05,1521,2281.5
Berlin-Nantes,2026-04-06,2837,4255.5
Berlin-Nantes,2026-04-07,3084,4626.0
Stuttgart-Amsterdam,2026-04-01,1438,2157.0
Stuttgart-Amsterdam,2026-04-02,1620,2430.0
Stuttgart-Amsterdam,2026-04-03,280,420.0
Stuttgart-Amsterdam,2026-04-04,298,447.0
Stuttgart-Amsterdam,2026-04-05,2909,4363.5
Stuttgart-Amsterdam,2026-04-06,719,1078.5
Stuttgart-Amsterdam,2026-04-07,1335,2002.5
Milan-London,2026-04-01,3207,4810.5
Milan-London,2026-04-02,2825,4237.5
Milan-London,2026-04-03,1345,2017.5
Milan-London,2026-04-04,2856,4284.0
Milan-London,2026-04-05,401,601.5
Milan-London,2026-04-06,374,561.0
Milan-London,2026-04-07,622,933.0
Bristol-Warsaw,2026-04-01,2447,3670.5
Bristol-Warsaw,2026-04-02,1773,2659.5
Bristol-Warsaw,2026-04-03,552,828.0
Bristol-Warsaw,2026-04-04,1918,2877.0
Bristol-Warsaw,2026-04-05,2844,4266.0
Bristol-Warsaw,2026-04-06,702,1053.0
Bristol-Warsaw,2026-04-07,93,139.5
Barcelona-Cologne,2026-04-01,250,375.0
Barcelona-Cologne,2026-04-02,1905,2857.5
Barcelona-Cologne,2026-04-03,3276,4914.0
Barcelona-Cologne,2026-04-04,1936,2904.0
Barcelona-Cologne,2026-04-05,2766,4149.0
Barcelona-Cologne,2026-04-06,2965,4447.5
Barcelona-Cologne,2026-04-07,2203,3304.5
Malaga-Cologne,2026-04-01,2738,4107.0
Malaga-Cologne,2026-04-02,1686,2529.0
Malaga-Cologne,2026-04-03,869,1303.5
Malaga-Cologne,2026-04-04,440,660.0
Malaga-Cologne,2026-04-05,1419,2128.5
Malaga-Cologne,2026-04-06,905,1357.5
Malaga-Cologne,2026-04-07,2254,3381.0
Munich-Turin,2026-04-01,2702,4053.0
Munich-Turin,2026-04-02,556,834.0
Munich-Turin,2026-04-03,49,73.5
Munich-Turin,2026-04-04,2896,4344.0
Munich-Turin,2026-04-05,2426,3639.0
Munich-Turin,2026-04-06,2877,4315.5
Munich-Turin,2026-04-07,1208,1812.0
Malaga-Valencia,2026-04-01,185,277.5
Malaga-Valencia,2026-04-02,1430,2145.0
Malaga-Valencia,2026-04-03,2095,3142.5
Malaga-Valencia,2026-04-04,431,646.5
Malaga-Valencia,2026-04-05,1177,1765.5
Malaga-Valencia,2026-04-06,2596,3894.0
Malaga-Valencia,2026-04-07,2303,3454.5
The Hague-Lodz,2026-04-01,397,595.5
The Hague-Lodz,2026-04-02,2560,3840.0
The Hague-Lodz,2026-04-03,1518,2277.0
The Hague-Lodz,2026-04-04,1382,2073.0
The Hague-Lodz,2026-04-05,516,774.0
The Hague-Lodz,2026-04-06,761,1141.5
The Hague-Lodz,2026-04-07,619,928.5
Poznan-Marseille,2026-04-01,1573,2359.5
Poznan-Marseille,2026-04-02,1290,1935.0
Poznan-Marseille,2026-04-03,2328,3492.0
Poznan-Marseille,2026-04-04,2918,4377.0
Poznan-Marseille,2026-04-05,3362,5043.0
Poznan-Marseille,2026-04-06,260,390.0
Poznan-Marseille,2026-04-07,1694,2541.0
Glasgow-Zaragoza,2026-04-01,1771,2656.5
Glasgow-Zaragoza,2026-04-02,635,952.5
Glasgow-Zaragoza,2026-04-03,2207,3310.5
Glasgow-Zaragoza,2026-04-04,2619,3928.5
Glasgow-Zaragoza,2026-04-05,3381,5071.5
Glasgow-Zaragoza,2026-04-06,353,529.5
Glasgow-Zaragoza,2026-04-07,1847,2770.5
Zaragoza-Toulouse,2026-04-01,1127,1690.5
Zaragoza-Toulouse,2026-04-02,3047,4570.5
Zaragoza-Toulouse,2026-04-03,565,847.5
Zaragoza-Toulouse,2026-04-04,416,624.0
Zaragoza-Toulouse,2026-04-05,2697,4045.5
Zaragoza-Toulouse,2026-04-06,2068,3102.0
Zaragoza-Toulouse,2026-04-07,1733,2599.5
Hamburg-Berlin,2026-04-01,2223,3334.5
Hamburg-Berlin,2026-04-02,1441,2161.5
Hamburg-Berlin,2026-04-03,1922,2883.0
Hamburg-Berlin,2026-04-04,849,1273.5
Hamburg-Berlin,2026-04-05,583,874.5
Hamburg-Berlin,2026-04-06,2173,3259.5
Hamburg-Berlin,2026-04-07,1912,2868.0
Paris-Rotterdam,2026-04-01,2916,4374.0
Paris-Rotterdam,2026-04-02,307,460.5
Paris-Rotterdam,2026-04-03,965,1447.5
Paris-Rotterdam,2026-04-04,1974,2961.0
Paris-Rotterdam,2026-04-05,3173,4759.5
Paris-Rotterdam,2026-04-06,2809,4213.5
Paris-Rotterdam,2026-04-07,3402,5103.0
Lyon-Utrecht,2026-04-01,1277,1915.5
Lyon-Utrecht,2026-04-02,1210,1815.0
Lyon-Utrecht,2026-04-03,3023,4534.5
Lyon-Utrecht,2026-04-04,1252,1878.0
Lyon-Utrecht,2026-04-05,1520,2280.0
Lyon-Utrecht,2026-04-06,2680,4020.0
Lyon-Utrecht,2026-04-07,92,138.0
Glasgow-Madrid,2026-04-01,2321,3481.5
Glasgow-Madrid,2026-04-02,2482,3723.0
Glasgow-Madrid,2026-04-03,632,948.0
Glasgow-Madrid,2026-04-04,3253,4879.5
Glasgow-Madrid,2026-04-05,497,745.5
Glasgow-Madrid,2026-04-06,2215,3322.5
Glasgow-Madrid,2026-04-07,2477,3715.5
Stuttgart-Glasgow,2026-04-01,3349,5023.5
Stuttgart-Glasgow,2026-04-02,1753,2629.5
Stuttgart-Glasgow,2026-04-03,1274,1911.0
Stuttgart-Glasgow,2026-04-04,569,853.5
Stuttgart-Glasgow,2026-04-05,2018,3027.0
Stuttgart-Glasgow,2026-04-06,2724,4086.0
Stuttgart-Glasgow,2026-04-07,1723,2584.5
Madrid-The Hague,2026-04-01,2072,3108.0
Madrid-The Hague,2026-04-02,422,633.0
Madrid-The Hague,2026-04-03,2385,3577.5
Madrid-The Hague,2026-04-04,1074,1611.0
Madrid-The Hague,2026-04-05,448,672.0
Madrid-The Hague,2026-04-06,926,1389.0
Madrid-The Hague,2026-04-07,2239,3358.5
Amsterdam-Cologne,2026-04-01,428,642.0
Amsterdam-Cologne,2026-04-02,509,763.5
Amsterdam-Cologne,2026-04-03,2501,3751.5
Amsterdam-Cologne,2026-04-04,2718,4077.0
Amsterdam-Cologne,2026-04-05,3030,4545.0
Amsterdam-Cologne,2026-04-06,1302,1953.0
Amsterdam-Cologne,2026-04-07,1239,1858.5
Barcelona-Stuttgart,2026-04-01,459,688.5
Barcelona-Stuttgart,2026-04-02,3478,5217.0
Barcelona-Stuttgart,2026-04-03,2061,3091.5
Barcelona-Stuttgart,2026-04-04,2861,4291.5
Barcelona-Stuttgart,2026-04-05,521,781.5
Barcelona-Stuttgart,2026-04-06,1549,2323.5
Barcelona-Stuttgart,2026-04-07,3198,4797.0
Rotterdam-Genoa,2026-04-01,452,678.0
Rotterdam-Genoa,2026-04-02,3382,5073.0
Rotterdam-Genoa,2026-04-03,2433,3649.5
Rotterdam-Genoa,2026-04-04,892,1338.0
Rotterdam-Genoa,2026-04-05,975,1462.5
Rotterdam-Genoa,2026-04-06,2445,3667.5
Rotterdam-Genoa,2026-04-07,2906,4359.0
Milan-Munich,2026-04-01,1350,2025.0
Milan-Munich,2026-04-02,1197,1795.5
Milan-Munich,2026-04-03,2268,3402.0
Milan-Munich,2026-04-04,396,594.0
Milan-Munich,2026-04-05,258,387.0
Milan-Munich,2026-04-06,2943,4414.5
Milan-Munich,2026-04-07,1408,2112.0
Madrid-Naples,2026-04-01,568,852.0
Madrid-Naples,2026-04-02,2021,3031.5
Madrid-Naples,2026-04-03,1581,2371.5
Madrid-Naples,2026-04-04,2271,3406.5
Madrid-Naples,2026-04-05,1011,1516.5
Madrid-Naples,2026-04-06,1964,2946.0
Madrid-Naples,2026-04-07,2107,3160.5
Zaragoza-Turin,2026-04-01,3403,5104.5
Zaragoza-Turin,2026-04-02,386,579.0
Zaragoza-Turin,2026-04-03,636,954.0
Zaragoza-Turin,2026-04-04,1257,1885.5
Zaragoza-Turin,2026-04-05,589,883.5
Zaragoza-Turin,2026-04-06,761,1141.5
Zaragoza-Turin,2026-04-07,3202,4803.0
Stuttgart-Genoa,2026-04-01,832,1248.0
Stuttgart-Genoa,2026-04-02,1635,2452.5
Stuttgart-Genoa,2026-04-03,1586,2379.0
Stuttgart-Genoa,2026-04-04,2262,3393.0
Stuttgart-Genoa,2026-04-05,1666,2499.0
Stuttgart-Genoa,2026-04-06,3415,5122.5
Stuttgart-Genoa,2026-04-07,2069,3103.5
Krakow-Cologne,2026-04-01,208,312.0
Krakow-Cologne,2026-04-02,3402,5103.0
Krakow-Cologne,2026-04-03,780,1170.0
Krakow-Cologne,2026-04-04,2361,3541.5
Krakow-Cologne,2026-04-05,3272,4908.0
Krakow-Cologne,2026-04-06,238,357.0
Krakow-Cologne,2026-04-07,2680,4020.0
Milan-Zaragoza,2026-04-01,237,355.5
Milan-Zaragoza,2026-04-02,2030,3045.0
Milan-Zaragoza,2026-04-03,760,1140.0
Milan-Zaragoza,2026-04-04,2146,3219.0
Milan-Zaragoza,2026-04-05,51,76.5
Milan-Zaragoza,2026-04-06,2511,3766.5
Milan-Zaragoza,2026-04-07,624,936.0
